gameid,side,patch,damage_sum,damage_mean,damage_std,toughness_sum,toughness_mean,toughness_std,control_sum,control_mean,control_std,mobility_sum,mobility_mean,mobility_std,utility_sum,utility_mean,utility_std,role_ARTILLERY_count,role_ASSASSIN_count,role_BATTLEMAGE_count,role_BURST_count,role_CATCHER_count,role_DIVER_count,role_ENCHANTER_count,role_FIGHTER_count,role_JUGGERNAUT_count,role_MAGE_count,role_MARKSMAN_count,role_SKIRMISHER_count,role_SPECIALIST_count,role_SUPPORT_count,role_TANK_count,role_VANGUARD_count,role_WARDEN_count,result
LOLTMNT02_390757,0,16.08,12.0,2.4,0.8,8.0,1.6,0.8,10.0,2.0,0.6324555320336759,13.0,2.6,0.4898979485566356,8.0,1.6,0.8,0,2,1,0,0,1,1,3,0,3,1,0,0,1,0,1,0,0
LOLTMNT02_390757,1,16.08,14.0,2.8,0.39999999999999997,7.0,1.4,0.4898979485566356,11.0,2.2,0.7483314773547882,10.0,2.0,0.8944271909999159,7.0,1.4,0.4898979485566356,0,3,0,2,0,2,1,2,0,2,1,1,0,2,0,0,0,1
LOLTMNT02_390759,0,16.08,13.0,2.6,0.4898979485566356,6.0,1.2,0.4000000000000001,10.0,2.0,0.6324555320336759,7.0,1.4,0.4898979485566356,8.0,1.6,1.019803902718557,0,0,2,0,0,1,1,1,0,3,1,0,0,2,1,0,0,1
LOLTMNT02_390759,1,16.08,12.0,2.4,0.8,7.0,1.4,0.8000000000000002,9.0,1.8,0.7483314773547883,13.0,2.6,0.4898979485566356,8.0,1.6,0.8,1,2,0,1,0,0,1,2,0,2,2,0,0,1,1,0,1,0
LOLTMNT02_389864,0,16.08,12.0,2.4,0.8,7.0,1.4,0.8000000000000002,10.0,2.0,0.8944271909999159,11.0,2.2,0.7483314773547882,7.0,1.4,0.4898979485566356,0,3,0,0,0,1,1,2,0,1,1,1,0,1,1,0,1,1
LOLTMNT02_389864,1,16.08,11.0,2.2,0.7483314773547882,9.0,1.8,0.7483314773547883,10.0,2.0,0.6324555320336759,8.0,1.6,0.4898979485566356,7.0,1.4,0.4898979485566356,0,1,0,1,0,1,0,2,0,2,1,1,0,2,2,1,0,0
LOLTMNT02_390775,0,16.08,12.0,2.4,0.8,6.0,1.2,0.4,8.0,1.6,0.4898979485566356,8.0,1.6,0.8,10.0,2.0,0.6324555320336759,0,1,1,1,0,0,1,2,0,3,1,0,0,2,0,0,0,1
LOLTMNT02_390775,1,16.08,12.0,2.4,0.8,8.0,1.6,0.4898979485566356,12.0,2.4,0.4898979485566356,9.0,1.8,0.9797958971132713,7.0,1.4,0.8,1,1,0,1,1,1,0,1,0,2,2,0,0,1,1,0,0,0
LOLTMNT02_389880,0,16.08,12.0,2.4,0.4898979485566356,7.0,1.4,0.4898979485566356,10.0,2.0,0.6324555320336759,9.0,1.8,0.7483314773547883,7.0,1.4,0.4898979485566356,0,0,0,2,0,2,1,2,0,3,1,0,0,2,2,0,0,1
LOLTMNT02_389880,1,16.08,13.0,2.6,0.4898979485566356,8.0,1.6,0.8,13.0,2.6,0.4898979485566356,7.0,1.4,0.4898979485566356,8.0,1.6,0.4898979485566356,0,1,1,1,0,1,1,3,0,2,1,0,0,2,1,1,0,0
LOLTMNT02_389884,0,16.08,12.0,2.4,0.8,7.0,1.4,0.4898979485566356,11.0,2.2,0.7483314773547882,9.0,1.8,0.7483314773547883,7.0,1.4,0.4898979485566356,1,1,0,0,0,1,0,1,0,2,2,0,0,2,2,0,1,1
LOLTMNT02_389884,1,16.08,11.0,2.2,0.7483314773547882,7.0,1.4,0.8000000000000002,7.0,1.4,0.4898979485566356,11.0,2.2,0.7483314773547882,9.0,1.8,0.7483314773547883,0,1,1,0,0,0,1,3,1,2,1,0,1,1,2,0,0,0
LOLTMNT02_390822,0,16.08,12.0,2.4,0.8,9.0,1.8,0.4,11.0,2.2,0.7483314773547882,10.0,2.0,0.8944271909999159,7.0,1.4,0.8,0,1,1,0,1,2,0,2,0,1,1,1,0,1,1,0,0,0
LOLTMNT02_390822,1,16.08,13.0,2.6,0.4898979485566356,7.0,1.4,0.4898979485566356,10.0,2.0,0.0,7.0,1.4,0.4898979485566356,8.0,1.6,0.8,1,2,0,1,0,1,1,2,0,3,1,1,0,2,0,0,0,1
LOLTMNT02_389923,0,16.08,13.0,2.6,0.4898979485566356,6.0,1.2,0.4000000000000001,12.0,2.4,0.8,7.0,1.4,0.4898979485566356,10.0,2.0,0.0,1,0,1,1,0,1,1,2,0,2,2,0,0,3,1,0,0,1
LOLTMNT02_389923,1,16.08,12.0,2.4,0.8,10.0,2.0,0.8944271909999159,11.0,2.2,0.7483314773547882,11.0,2.2,0.7483314773547882,7.0,1.4,0.4898979485566356,0,1,1,0,0,1,0,3,0,2,1,1,0,1,2,1,1,0
LOLTMNT05_185641,0,16.08,11.0,2.2,0.39999999999999997,9.0,1.8,0.9797958971132713,11.0,2.2,0.7483314773547882,9.0,1.8,0.7483314773547883,6.0,1.2,0.4000000000000001,1,1,0,1,1,0,0,2,1,2,0,0,0,2,2,0,1,1
LOLTMNT05_185641,1,16.08,13.0,2.6,0.8,7.0,1.4,0.8,10.0,2.0,0.6324555320336759,10.0,2.0,0.6324555320336759,7.0,1.4,0.4898979485566356,1,1,0,0,0,0,0,1,0,3,3,0,1,1,1,1,0,0
LOLTMNT02_389963,0,16.08,12.0,2.4,0.8,9.0,1.8,0.4,12.0,2.4,0.4898979485566356,10.0,2.0,0.8944271909999159,7.0,1.4,0.8,0,1,0,1,1,1,0,2,1,1,1,0,0,1,2,0,0,0
LOLTMNT02_389963,1,16.08,13.0,2.6,0.4898979485566356,7.0,1.4,0.4898979485566356,9.0,1.8,0.7483314773547883,10.0,2.0,0.8944271909999159,8.0,1.6,0.8,0,2,1,1,0,2,1,2,0,3,1,1,0,2,0,0,0,1
LOLTMNT05_186650,0,16.08,11.0,2.2,0.7483314773547882,8.0,1.6,0.8,10.0,2.0,0.8944271909999159,10.0,2.0,0.8944271909999159,7.0,1.4,0.4898979485566356,0,2,0,0,0,0,1,2,1,2,1,0,0,1,2,0,1,0
LOLTMNT05_186650,1,16.08,11.0,2.2,0.7483314773547882,9.0,1.8,0.7483314773547883,11.0,2.2,0.7483314773547882,10.0,2.0,0.6324555320336759,4.0,0.8,0.4000000000000001,0,2,0,1,0,2,0,2,0,1,1,0,0,1,2,1,0,1
LOLTMNT02_390883,0,16.08,13.0,2.6,0.4898979485566356,7.0,1.4,0.4898979485566356,10.0,2.0,0.6324555320336759,8.0,1.6,0.8,8.0,1.6,0.8,2,1,0,0,0,1,1,2,0,3,1,1,0,2,1,0,0,0
LOLTMNT02_390883,1,16.08,13.0,2.6,0.4898979485566356,8.0,1.6,0.8,11.0,2.2,0.7483314773547882,6.0,1.2,0.4000000000000001,7.0,1.4,0.4898979485566356,0,0,1,1,0,1,1,2,0,2,1,0,0,1,2,1,0,1
LOLTMNT05_185653,0,16.08,12.0,2.4,0.8,9.0,1.8,0.4000000000000001,9.0,1.8,0.7483314773547883,11.0,2.2,0.7483314773547882,7.0,1.4,0.8,0,3,0,1,1,2,0,2,0,1,1,2,0,1,1,0,0,1
LOLTMNT05_185653,1,16.08,11.0,2.2,0.7483314773547882,8.0,1.6,0.8,11.0,2.2,0.39999999999999997,10.0,2.0,0.6324555320336759,10.0,2.0,0.8944271909999159,0,1,0,1,2,1,0,1,0,3,1,0,0,1,2,0,1,0
LOLTMNT02_390903,0,16.08,10.0,2.0,0.6324555320336759,6.0,1.2,0.4000000000000001,10.0,2.0,0.6324555320336759,8.0,1.6,0.4898979485566356,7.0,1.4,0.4898979485566356,0,0,0,1,0,1,1,2,0,2,1,0,1,2,2,0,0,1
LOLTMNT02_390903,1,16.08,12.0,2.4,0.4898979485566356,8.0,1.6,0.8,11.0,2.2,0.7483314773547882,8.0,1.6,0.8,7.0,1.4,0.4898979485566356,0,0,1,1,0,1,1,2,0,3,1,0,0,2,2,1,0,0
LOLTMNT05_186657,0,16.08,12.0,2.4,0.4898979485566356,7.0,1.4,0.4898979485566356,11.0,2.2,0.39999999999999997,8.0,1.6,0.4898979485566356,9.0,1.8,0.7483314773547883,0,1,1,0,0,2,1,3,0,2,1,0,0,2,1,0,0,0
LOLTMNT05_186657,1,16.08,11.0,2.2,0.7483314773547882,6.0,1.2,0.4000000000000001,9.0,1.8,0.7483314773547883,8.0,1.6,0.4898979485566356,7.0,1.4,1.019803902718557,0,0,1,0,0,1,1,2,0,2,1,0,1,2,2,0,0,1
LOLTMNT02_390920,0,16.08,14.0,2.8,0.39999999999999997,7.0,1.4,0.8000000000000002,8.0,1.6,0.4898979485566356,11.0,2.2,0.7483314773547882,8.0,1.6,0.8,0,3,0,1,0,0,1,2,1,2,1,0,0,1,1,0,0,1
LOLTMNT02_390920,1,16.08,11.0,2.2,0.7483314773547882,9.0,1.8,0.7483314773547883,11.0,2.2,0.7483314773547882,10.0,2.0,0.6324555320336759,7.0,1.4,0.4898979485566356,0,2,0,1,0,2,0,2,0,1,1,0,0,1,2,1,0,0
LOLTMNT05_185657,0,16.08,12.0,2.4,0.8,7.0,1.4,0.4898979485566356,11.0,2.2,0.7483314773547882,11.0,2.2,0.7483314773547882,7.0,1.4,0.8,0,3,0,1,2,2,0,2,0,3,1,1,0,1,0,0,0,1
LOLTMNT05_186662,0,16.08,13.0,2.6,0.8,7.0,1.4,0.4898979485566356,10.0,2.0,0.6324555320336759,11.0,2.2,0.9797958971132712,7.0,1.4,0.8,0,2,2,0,0,1,1,2,0,3,1,0,0,1,0,0,0,1
LOLTMNT05_186662,1,16.08,11.0,2.2,0.7483314773547882,9.0,1.8,0.9797958971132713,10.0,2.0,0.8944271909999159,9.0,1.8,0.7483314773547883,7.0,1.4,0.4898979485566356,0,1,0,1,0,0,1,2,1,2,1,1,0,1,2,0,1,0
LOLTMNT02_390947,0,16.08,13.0,2.6,0.4898979485566356,6.0,1.2,0.4000000000000001,7.0,1.4,0.4898979485566356,11.0,2.2,0.7483314773547882,6.0,1.2,0.4,0,2,0,1,0,1,1,2,0,2,1,0,1,1,1,0,0,0
LOLTMNT02_390947,1,16.08,13.0,2.6,0.4898979485566356,8.0,1.6,0.8,10.0,2.0,0.8944271909999159,8.0,1.6,0.8,8.0,1.6,0.4898979485566356,0,1,1,1,0,1,1,3,1,2,1,1,0,2,1,0,0,1
LOLTMNT02_391031,0,16.08,12.0,2.4,0.8,8.0,1.6,0.8,11.0,2.2,0.7483314773547882,9.0,1.8,0.7483314773547883,8.0,1.6,0.4898979485566356,0,1,0,1,0,1,1,2,1,2,1,0,0,2,2,0,0,1
LOLTMNT02_391031,1,16.08,13.0,2.6,0.4898979485566356,7.0,1.4,0.4898979485566356,10.0,2.0,0.6324555320336759,7.0,1.4,0.4898979485566356,8.0,1.6,1.019803902718557,0,0,2,0,0,1,1,2,0,3,1,0,0,2,1,0,0,0
LOLTMNT02_390969,0,16.08,13.0,2.6,0.4898979485566356,7.0,1.4,0.4898979485566356,12.0,2.4,0.4898979485566356,6.0,1.2,0.4000000000000001,8.0,1.6,0.4898979485566356,0,0,2,1,0,1,1,2,0,3,1,0,0,2,1,0,0,0
LOLTMNT02_390969,1,16.08,12.0,2.4,0.4898979485566356,8.0,1.6,0.8,11.0,2.2,0.39999999999999997,10.0,2.0,0.6324555320336759,7.0,1.4,0.4898979485566356,0,1,0,2,0,1,1,2,0,2,1,1,0,1,2,0,1,1
LOLTMNT02_391054,0,16.08,14.0,2.8,0.39999999999999997,8.0,1.6,0.8,12.0,2.4,0.4898979485566356,6.0,1.2,0.4,9.0,1.8,0.4000000000000001,2,0,1,0,0,0,0,2,2,3,1,0,0,2,2,0,0,0
LOLTMNT02_391054,1,16.08,15.0,3.0,0.0,7.0,1.4,0.4898979485566356,10.0,2.0,0.8944271909999159,9.0,1.8,0.9797958971132713,7.0,1.4,0.4898979485566356,0,2,0,2,1,2,0,2,0,2,1,1,0,2,0,0,0,1
LOLTMNT02_391058,0,16.08,13.0,2.6,0.4898979485566356,5.0,1.0,0.0,10.0,2.0,0.6324555320336759,8.0,1.6,0.4898979485566356,7.0,1.4,0.4898979485566356,0,1,0,2,1,0,0,2,0,2,1,0,1,2,1,0,0,1
LOLTMNT02_391058,1,16.08,12.0,2.4,0.4898979485566356,9.0,1.8,0.9797958971132713,14.0,2.8,0.39999999999999997,8.0,1.6,0.8,7.0,1.4,0.4898979485566356,0,1,0,2,0,0,1,2,1,2,1,0,0,2,2,2,0,0
LOLTMNT02_391066,0,16.08,12.0,2.4,0.8,9.0,1.8,0.9797958971132713,9.0,1.8,0.7483314773547883,10.0,2.0,0.8944271909999159,6.0,1.2,0.4000000000000001,0,2,0,1,0,0,0,1,1,2,2,0,0,1,2,1,0,1
LOLTMNT02_391066,1,16.08,14.0,2.8,0.39999999999999997,7.0,1.4,0.4898979485566356,9.0,1.8,0.4000000000000001,8.0,1.6,0.4898979485566356,7.0,1.4,1.019803902718557,0,1,2,0,0,1,1,3,0,3,1,0,0,1,0,0,0,0
LOLTMNT02_390991,1,16.08,12.0,2.4,0.8,9.0,1.8,0.9797958971132713,12.0,2.4,0.8,9.0,1.8,0.7483314773547883,9.0,1.8,0.4000000000000001,0,1,1,0,0,0,1,2,1,2,1,1,0,2,2,0,1,1
LOLTMNT02_390994,0,16.08,11.0,2.2,0.7483314773547882,9.0,1.8,0.7483314773547883,9.0,1.8,0.7483314773547883,11.0,2.2,0.7483314773547882,9.0,1.8,0.9797958971132713,0,1,0,0,1,1,0,1,0,1,1,0,0,1,2,0,1,1
LOLTMNT02_390994,1,16.08,10.0,2.0,0.6324555320336759,9.0,1.8,0.7483314773547883,10.0,2.0,0.8944271909999159,11.0,2.2,0.39999999999999997,8.0,1.6,0.8,0,1,0,1,1,1,0,2,0,3,1,1,0,1,1,1,0,0
LOLTMNT02_391160,0,16.08,12.0,2.4,0.8,9.0,1.8,0.7483314773547883,10.0,2.0,0.6324555320336759,10.0,2.0,0.6324555320336759,6.0,1.2,0.4000000000000001,0,1,1,0,0,2,0,3,0,2,1,0,0,1,2,1,0,0
LOLTMNT02_391160,1,16.08,14.0,2.8,0.39999999999999997,7.0,1.4,0.8,12.0,2.4,0.8,8.0,1.6,0.8,7.0,1.4,0.4898979485566356,0,1,1,1,1,0,0,2,0,3,1,0,0,2,1,1,0,1
LOLTMNT02_391186,0,16.08,13.0,2.6,0.4898979485566356,7.0,1.4,0.4898979485566356,8.0,1.6,0.4898979485566356,11.0,2.2,0.7483314773547882,7.0,1.4,1.019803902718557,0,2,0,1,0,2,1,2,0,2,1,1,0,1,1,0,0,1
LOLTMNT02_391186,1,16.08,11.0,2.2,0.39999999999999997,6.0,1.2,0.4000000000000001,11.0,2.2,0.7483314773547882,7.0,1.4,0.4898979485566356,8.0,1.6,0.4898979485566356,0,0,0,2,0,1,1,2,0,2,1,0,1,3,2,0,0,0
LOLTMNT02_392115,0,16.08,13.0,2.6,0.8000000000000002,7.0,1.4,0.4898979485566356,10.0,2.0,0.6324555320336759,11.0,2.2,0.39999999999999997,7.0,1.4,0.8000000000000002,0,2,0,0,1,2,0,2,0,2,2,1,1,1,0,0,0,0
LOLTMNT02_392115,1,16.08,13.0,2.6,0.4898979485566356,6.0,1.2,0.4,9.0,1.8,0.7483314773547883,10.0,2.0,0.8944271909999159,6.0,1.2,0.4000000000000001,0,1,0,2,1,1,0,2,0,3,1,0,0,2,1,0,0,1
LOLTMNT02_392124,0,16.08,13.0,2.6,0.4898979485566356,8.0,1.6,0.8,13.0,2.6,0.4898979485566356,9.0,1.8,0.7483314773547883,9.0,1.8,0.4,0,1,1,1,0,1,1,3,0,2,1,1,0,2,1,0,1,1
LOLTMNT02_392124,1,16.08,12.0,2.4,0.8,6.0,1.2,0.4000000000000001,9.0,1.8,0.7483314773547883,8.0,1.6,0.4898979485566356,8.0,1.6,0.4898979485566356,2,0,0,0,0,1,1,2,0,3,2,0,0,2,1,0,0,0
LOLTMNT02_391207,0,16.08,13.0,2.6,0.8,6.0,1.2,0.4000000000000001,10.0,2.0,0.6324555320336759,9.0,1.8,0.4,8.0,1.6,0.8,1,1,0,0,2,1,0,2,0,3,3,0,1,1,0,0,0,0
LOLTMNT02_391207,1,16.08,13.0,2.6,0.4898979485566356,7.0,1.4,0.4898979485566356,9.0,1.8,0.7483314773547883,10.0,2.0,0.8944271909999159,7.0,1.4,0.4898979485566356,0,1,0,1,1,1,0,2,1,2,1,0,0,1,2,0,0,1
LOLTMNT02_391228,0,16.08,12.0,2.4,0.8,8.0,1.6,0.8,9.0,1.8,0.7483314773547883,10.0,2.0,0.8944271909999159,9.0,1.8,0.7483314773547883,1,2,0,0,0,0,1,2,1,2,1,1,0,2,1,0,0,1
LOLTMNT02_391228,1,16.08,13.0,2.6,0.4898979485566356,6.0,1.2,0.4,11.0,2.2,0.39999999999999997,9.0,1.8,0.7483314773547883,7.0,1.4,0.8000000000000002,0,2,0,1,0,1,1,1,0,3,2,0,1,1,1,0,0,0
LOLTMNT02_391239,0,16.08,12.0,2.4,0.4898979485566356,8.0,1.6,0.8,13.0,2.6,0.4898979485566356,8.0,1.6,0.8,7.0,1.4,0.4898979485566356,0,1,0,2,0,1,1,2,0,2,1,0,0,2,2,1,0,0
LOLTMNT02_391239,1,16.08,11.0,2.2,0.39999999999999997,6.0,1.2,0.4,8.0,1.6,0.4898979485566356,8.0,1.6,0.4898979485566356,7.0,1.4,1.019803902718557,0,0,0,1,0,1,1,2,0,2,1,0,1,2,2,0,0,1
LOLTMNT02_391258,0,16.08,14.0,2.8,0.39999999999999997,7.0,1.4,0.4898979485566356,10.0,2.0,0.8944271909999159,11.0,2.2,0.7483314773547882,6.0,1.2,0.4,0,2,1,1,1,2,0,3,0,3,1,1,0,1,0,0,0,0
LOLTMNT02_391258,1,16.08,13.0,2.6,0.8,9.0,1.8,0.7483314773547883,10.0,2.0,0.6324555320336759,8.0,1.6,0.8,6.0,1.2,0.4,0,2,1,1,0,1,0,2,0,2,1,0,0,1,1,1,0,1
LOLTMNT02_392199,0,16.08,11.0,2.2,0.9797958971132712,10.0,2.0,0.8944271909999159,11.0,2.2,0.7483314773547882,9.0,1.8,0.9797958971132713,7.0,1.4,0.4898979485566356,0,1,1,0,0,0,0,2,0,2,1,1,0,2,2,2,0,1
LOLTMNT02_392199,1,16.08,12.0,2.4,0.8,7.0,1.4,0.8000000000000002,9.0,1.8,0.7483314773547883,14.0,2.8,0.39999999999999997,8.0,1.6,0.8,0,3,0,1,0,0,1,2,0,2,1,1,0,1,1,0,1,0
LOLTMNT02_391293,0,16.08,12.0,2.4,0.8,9.0,1.8,0.7483314773547883,12.0,2.4,0.4898979485566356,7.0,1.4,0.4898979485566356,7.0,1.4,0.4898979485566356,0,1,0,1,1,1,0,2,0,2,1,1,0,2,2,1,0,1
LOLTMNT02_391293,1,16.08,13.0,2.6,0.4898979485566356,6.0,1.2,0.4000000000000001,9.0,1.8,0.7483314773547883,10.0,2.0,0.8944271909999159,6.0,1.2,0.4000000000000001,0,1,0,1,0,1,1,1,0,3,2,0,1,1,1,0,0,0
LOLTMNT02_391326,0,16.08,13.0,2.6,0.4898979485566356,8.0,1.6,0.8,11.0,2.2,0.7483314773547882,10.0,2.0,0.8944271909999159,6.0,1.2,0.4000000000000001,0,1,0,2,0,1,1,2,0,3,1,0,0,1,2,1,0,0
LOLTMNT02_391326,1,16.08,13.0,2.6,0.8000000000000002,6.0,1.2,0.4,10.0,2.0,0.6324555320336759,11.0,2.2,0.7483314773547882,8.0,1.6,0.8,0,3,0,1,2,0,0,2,0,3,1,1,0,1,0,0,0,1
LOLTMNT02_391349,0,16.08,11.0,2.2,0.7483314773547882,10.0,2.0,0.8944271909999159,14.0,2.8,0.39999999999999997,8.0,1.6,0.4898979485566356,8.0,1.6,0.4898979485566356,0,0,1,0,0,0,0,2,1,1,1,1,0,2,3,1,2,0
LOLTMNT02_391349,1,16.08,12.0,2.4,0.8,7.0,1.4,0.4898979485566356,9.0,1.8,0.7483314773547883,12.0,2.4,0.4898979485566356,7.0,1.4,0.8,0,2,0,1,1,1,0,2,0,2,1,0,1,1,1,0,0,1
LOLTMNT05_186701,0,16.08,13.0,2.6,0.4898979485566356,7.0,1.4,0.8,11.0,2.2,0.7483314773547882,9.0,1.8,0.7483314773547883,8.0,1.6,0.4898979485566356,0,1,0,2,0,0,1,2,1,2,1,0,1,2,2,0,0,0
LOLTMNT05_186701,1,16.08,13.0,2.6,0.8,7.0,1.4,0.4898979485566356,10.0,2.0,0.6324555320336759,10.0,2.0,0.6324555320336759,7.0,1.4,0.8,0,2,1,0,1,2,0,2,0,2,1,1,0,1,0,0,0,1
LOLTMNT02_392307,0,16.08,12.0,2.4,0.4898979485566356,8.0,1.6,0.8,10.0,2.0,0.6324555320336759,8.0,1.6,0.8,8.0,1.6,0.4898979485566356,0,1,0,2,0,0,1,1,0,3,1,1,0,3,1,1,0,0
LOLTMNT02_392307,1,16.08,12.0,2.4,0.4898979485566356,8.0,1.6,0.8,13.0,2.6,0.4898979485566356,7.0,1.4,0.4898979485566356,7.0,1.4,0.4898979485566356,0,0,0,1,0,1,1,2,0,2,2,0,1,2,2,1,0,1
LOLTMNT05_186703,0,16.08,13.0,2.6,0.4898979485566356,8.0,1.6,0.8,12.0,2.4,0.8,11.0,2.2,0.7483314773547882,7.0,1.4,0.4898979485566356,0,2,0,2,0,1,1,2,0,3,1,1,0,1,1,0,1,1
LOLTMNT05_186703,1,16.08,12.0,2.4,0.4898979485566356,7.0,1.4,0.4898979485566356,11.0,2.2,0.39999999999999997,6.0,1.2,0.4000000000000001,8.0,1.6,0.8,1,0,1,0,0,1,1,2,0,3,1,0,0,3,1,0,0,0
LOLTMNT02_392311,0,16.08,12.0,2.4,0.4898979485566356,8.0,1.6,0.8,10.0,2.0,0.6324555320336759,8.0,1.6,0.4898979485566356,8.0,1.6,1.019803902718557,0,0,1,0,0,1,1,2,0,2,1,1,0,1,2,0,1,0
LOLTMNT02_392311,1,16.08,12.0,2.4,0.8,6.0,1.2,0.4,10.0,2.0,0.6324555320336759,11.0,2.2,0.7483314773547882,7.0,1.4,0.4898979485566356,0,3,0,1,0,1,1,2,0,2,1,0,0,1,1,0,0,1
LOLTMNT05_185683,0,16.08,12.0,2.4,0.8,8.0,1.6,0.8,10.0,2.0,0.8944271909999159,7.0,1.4,0.4898979485566356,9.0,1.8,0.9797958971132712,0,0,1,0,0,0,1,1,0,2,2,0,1,2,1,1,0,1
LOLTMNT05_185683,1,16.08,12.0,2.4,0.8,9.0,1.8,0.7483314773547883,10.0,2.0,0.6324555320336759,9.0,1.8,0.7483314773547883,6.0,1.2,0.4000000000000001,0,0,2,0,0,1,0,3,0,3,1,0,0,1,2,1,0,0
LOLTMNT05_186724,0,16.08,11.0,2.2,0.39999999999999997,9.0,1.8,0.7483314773547883,10.0,2.0,0.6324555320336759,9.0,1.8,0.7483314773547883,7.0,1.4,0.4898979485566356,0,0,0,1,0,2,1,2,0,3,1,0,0,1,3,0,1,1
LOLTMNT05_186724,1,16.08,14.0,2.8,0.39999999999999997,6.0,1.2,0.4,10.0,2.0,0.6324555320336759,9.0,1.8,0.7483314773547883,7.0,1.4,1.019803902718557,0,2,0,1,0,1,1,1,0,2,2,0,0,2,0,0,0,0
LOLTMNT02_391392,0,16.08,12.0,2.4,0.8,8.0,1.6,0.8,10.0,2.0,0.6324555320336759,7.0,1.4,0.4898979485566356,7.0,1.4,0.4898979485566356,0,1,1,0,0,1,0,2,0,1,1,0,0,1,2,1,0,0
LOLTMNT05_186726,0,16.08,12.0,2.4,0.8,5.0,1.0,0.0,11.0,2.2,0.7483314773547882,8.0,1.6,0.4898979485566356,9.0,1.8,0.7483314773547883,1,1,1,0,1,0,0,2,0,3,1,0,1,2,1,0,0,1
LOLTMNT05_186726,1,16.08,12.0,2.4,0.4898979485566356,7.0,1.4,0.4898979485566356,8.0,1.6,0.4898979485566356,8.0,1.6,0.8,9.0,1.8,0.4,0,1,0,1,0,1,1,2,1,1,1,0,0,1,2,0,0,0
LOLTMNT02_392329,0,16.08,13.0,2.6,0.4898979485566356,8.0,1.6,0.8,10.0,2.0,0.6324555320336759,9.0,1.8,0.7483314773547883,7.0,1.4,0.4898979485566356,0,1,1,1,0,1,1,3,0,2,1,1,0,1,1,1,0,1
LOLTMNT02_392329,1,16.08,12.0,2.4,0.8,10.0,2.0,0.8944271909999159,10.0,2.0,0.8944271909999159,7.0,1.4,0.8000000000000002,6.0,1.2,0.4,0,0,2,0,0,0,0,2,1,3,1,0,0,2,2,1,0,0
LOLTMNT05_185697,0,16.08,12.0,2.4,0.4898979485566356,8.0,1.6,0.8,14.0,2.8,0.39999999999999997,7.0,1.4,0.4898979485566356,10.0,2.0,0.0,0,0,0,2,0,1,1,2,0,2,1,1,0,3,2,0,1,0
LOLTMNT05_185697,1,16.08,13.0,2.6,0.8,6.0,1.2,0.4000000000000001,10.0,2.0,0.6324555320336759,11.0,2.2,0.7483314773547882,6.0,1.2,0.4,0,3,0,1,0,1,1,1,0,3,2,0,0,1,0,0,0,1
LOLTMNT05_185698,0,16.08,12.0,2.4,0.8,7.0,1.4,0.4898979485566356,12.0,2.4,0.4898979485566356,9.0,1.8,0.7483314773547883,7.0,1.4,0.4898979485566356,1,2,1,0,0,1,1,3,0,3,0,1,0,1,0,0,0,1
LOLTMNT05_185698,1,16.08,11.0,2.2,0.7483314773547882,9.0,1.8,0.9797958971132713,12.0,2.4,0.8,8.0,1.6,0.4898979485566356,9.0,1.8,0.7483314773547883,0,0,1,0,1,0,0,2,1,2,1,1,0,2,2,0,1,0
LOLTMNT05_185700,0,16.08,11.0,2.2,0.9797958971132712,10.0,2.0,0.8944271909999159,11.0,2.2,0.7483314773547882,8.0,1.6,0.4898979485566356,5.0,1.0,0.6324555320336759,0,1,0,0,0,1,0,2,0,1,2,0,1,1,2,2,0,1
LOLTMNT05_185700,1,16.08,11.0,2.2,0.7483314773547882,8.0,1.6,0.4898979485566356,11.0,2.2,0.39999999999999997,8.0,1.6,0.4898979485566356,8.0,1.6,0.8,0,0,1,0,0,2,0,2,0,1,1,0,0,2,3,0,1,0
LOLTMNT02_391422,0,16.08,11.0,2.2,0.7483314773547882,8.0,1.6,0.8,11.0,2.2,0.7483314773547882,8.0,1.6,0.8,9.0,1.8,0.7483314773547883,0,1,1,1,0,1,1,2,0,3,1,0,0,2,1,1,0,0
LOLTMNT02_391422,1,16.08,13.0,2.6,0.4898979485566356,7.0,1.4,0.4898979485566356,11.0,2.2,0.7483314773547882,10.0,2.0,0.8944271909999159,7.0,1.4,0.4898979485566356,0,2,0,2,0,2,1,2,0,2,1,1,0,2,1,0,0,1
LOLTMNT05_185701,0,16.08,14.0,2.8,0.39999999999999997,5.0,1.0,0.0,11.0,2.2,0.7483314773547882,10.0,2.0,0.8944271909999159,8.0,1.6,0.4898979485566356,0,3,0,2,0,0,1,1,0,2,1,0,0,2,0,0,0,1
LOLTMNT05_185701,1,16.08,10.0,2.0,0.8944271909999159,10.0,2.0,0.8944271909999159,11.0,2.2,0.7483314773547882,8.0,1.6,0.8,7.0,1.4,0.4898979485566356,0,0,1,0,0,1,0,2,0,2,1,0,0,1,3,2,0,0
LOLTMNT05_185710,0,16.08,13.0,2.6,0.4898979485566356,7.0,1.4,0.8,10.0,2.0,0.6324555320336759,7.0,1.4,0.8,8.0,1.6,0.4898979485566356,0,1,1,2,1,0,1,1,1,4,1,0,0,2,1,0,0,0
LOLTMNT05_185710,1,16.08,12.0,2.4,0.8,9.0,1.8,0.7483314773547883,10.0,2.0,0.6324555320336759,9.0,1.8,0.4000000000000001,6.0,1.2,0.4,0,0,1,0,0,1,0,2,0,3,2,0,1,1,2,1,0,1
